event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,price_segment
2019-10-23 09:12:50+00:00,purchase,11500743,2.0530135546252493e+18,unknown,havit,24.7,515458103,f0d8f6c3-0ce2-403c-9958-077c246422cf,<$50
2019-10-23 09:16:32+00:00,purchase,38900027,2.0857186361561585e+18,unknown,,64.33,529255329,b0b063d3-a873-47e5-a622-99000a3c4b42,$50-100
2019-10-23 09:19:04+00:00,purchase,3601524,2.053013563810776e+18,appliances.kitchen.washer,samsung,398.95,517987958,b596fb2e-f261-4614-8231-3f7bc916034a,$200-500
2019-10-23 09:20:16+00:00,purchase,3601524,2.053013563810776e+18,appliances.kitchen.washer,samsung,398.95,517987958,b596fb2e-f261-4614-8231-3f7bc916034a,$200-500
2019-10-23 09:22:04+00:00,purchase,3601244,2.053013563810776e+18,appliances.kitchen.washer,lg,371.23,517987958,b596fb2e-f261-4614-8231-3f7bc916034a,$200-500
2019-10-23 09:25:15+00:00,purchase,8000326,2.0530135565797957e+18,unknown,bambola,24.43,559378963,0435cf39-a381-414d-b169-2c0538914bb0,<$50
2019-10-23 09:26:47+00:00,purchase,3601524,2.053013563810776e+18,appliances.kitchen.washer,samsung,398.95,517987958,b596fb2e-f261-4614-8231-3f7bc916034a,$200-500
2019-10-23 09:28:23+00:00,purchase,3601524,2.053013563810776e+18,appliances.kitchen.washer,samsung,398.95,517987958,b596fb2e-f261-4614-8231-3f7bc916034a,$200-500
2019-10-23 09:41:18+00:00,purchase,1004258,2.0530135556318828e+18,electronics.smartphone,apple,731.47,563269708,f41d5df0-f2cc-41e7-b003-8dc54ca80f3a,$500-1000
2019-10-23 09:52:16+00:00,purchase,5700850,2.053013553970938e+18,auto.accessories.player,alpine,115.83,540741340,4a941270-9761-460c-a5ea-d88017f842bb,$100-200
2019-10-23 09:57:53+00:00,purchase,1002923,2.0530135556318828e+18,electronics.smartphone,huawei,170.67,540741340,34a69576-e860-44f3-bfcf-627b48f497bc,$100-200
2019-10-23 10:08:30+00:00,purchase,12701602,2.0530135535598963e+18,unknown,matador,39.9,514417658,35dc8459-903f-44ec-a562-ab7970ea61e9,<$50
2019-10-23 10:14:03+00:00,purchase,17300450,2.0530135538534976e+18,unknown,,135.5,562102261,c4ac3e64-3929-40a8-943f-845d94b1baca,$100-200
2019-10-23 10:15:37+00:00,purchase,4300260,2.0530135523854912e+18,unknown,xiaomi,236.56,513177059,b3d34f49-0bd2-4ac7-a73b-98e299491952,$200-500
2019-10-23 10:22:49+00:00,purchase,1003316,2.0530135556318828e+18,electronics.smartphone,apple,928.47,545769281,fc1f4cc0-5f01-46f6-b204-874114f98953,$500-1000
2019-10-23 10:31:17+00:00,purchase,1004258,2.0530135556318828e+18,electronics.smartphone,apple,731.47,563269708,feb6e31e-3c9d-43d8-8bcd-1fdc692dea49,$500-1000
2019-10-23 10:32:18+00:00,purchase,1002544,2.0530135556318828e+18,electronics.smartphone,apple,458.42,563269708,feb6e31e-3c9d-43d8-8bcd-1fdc692dea49,$200-500
2019-10-23 10:36:23+00:00,purchase,11300043,2.0530135555312197e+18,electronics.telephone,panasonic,70.75,529563203,fd44573e-3e0b-4bb5-95b6-65eb9d04cb36,$50-100
2019-10-23 10:40:09+00:00,purchase,1004768,2.0530135556318828e+18,electronics.smartphone,samsung,246.45,563289234,d394d35e-b800-4f7e-aa5c-f00b0fc670a9,$200-500
2019-10-23 10:41:31+00:00,purchase,12703498,2.0530135535598963e+18,unknown,cordiant,40.93,514417658,15c585ed-612d-4644-aeb3-94c0f48f2187,<$50
2019-10-23 10:42:47+00:00,purchase,1004741,2.0530135556318828e+18,electronics.smartphone,xiaomi,189.97,541392759,e59bf6bb-a849-4567-908a-4a2f3e3608f6,$100-200
2019-10-23 11:02:29+00:00,purchase,1004834,2.0530135556318828e+18,electronics.smartphone,samsung,171.9,563186292,24c3b16b-b24f-4812-92db-1554936288da,$100-200
2019-10-23 11:04:57+00:00,purchase,31501173,2.053013558031025e+18,unknown,,16.35,512366835,7243f9ea-ae74-4f47-b838-0533968ccde7,<$50
2019-10-23 11:08:52+00:00,purchase,54900011,2.1466608872036764e+18,apparel.costume,,64.35,512366835,7243f9ea-ae74-4f47-b838-0533968ccde7,$50-100
2019-10-23 11:15:20+00:00,purchase,28715723,2.053013565782099e+18,apparel.shoes,caprice,64.61,512366835,7243f9ea-ae74-4f47-b838-0533968ccde7,$50-100
2019-10-23 11:57:09+00:00,purchase,3601524,2.053013563810776e+18,appliances.kitchen.washer,samsung,398.95,517987958,377181da-b0bc-4cf7-8f5f-8c395dbb8f8e,$200-500
2019-10-23 11:58:14+00:00,purchase,3601524,2.053013563810776e+18,appliances.kitchen.washer,samsung,398.95,517987958,377181da-b0bc-4cf7-8f5f-8c395dbb8f8e,$200-500
2019-10-23 11:58:18+00:00,purchase,20000505,2.0530135595158085e+18,unknown,ccm,280.57,514129259,8c977835-a64d-4048-ace2-924306a7d6cf,$200-500
2019-10-23 12:23:20+00:00,purchase,1005069,2.0530135556318828e+18,electronics.smartphone,vivo,308.86,516770571,46186199-a9fb-491c-b757-7ab75cc8f6f7,$200-500
2019-10-23 12:29:48+00:00,purchase,18300999,2.053013558945383e+18,accessories.bag,asus,10.18,543401858,64baf4ed-dc29-4e50-9ca5-edc65304550a,<$50
2019-10-23 12:32:14+00:00,purchase,1004856,2.0530135556318828e+18,electronics.smartphone,samsung,131.51,525921810,298cc510-f48b-42fa-b90a-b0bb314fc526,$100-200
2019-10-23 12:32:39+00:00,purchase,22700068,2.0530135561687537e+18,unknown,force,97.81,532589714,1b55485c-c183-4c33-aad3-9b8a6e45f0e3,$50-100
2019-10-23 12:33:33+00:00,purchase,1004833,2.0530135556318828e+18,electronics.smartphone,samsung,170.79,525921810,298cc510-f48b-42fa-b90a-b0bb314fc526,$100-200
2019-10-23 12:37:05+00:00,purchase,1004767,2.0530135556318828e+18,electronics.smartphone,samsung,246.52,549341839,ea1a0366-eb69-4827-81de-9d8003462695,$200-500
2019-10-23 12:41:35+00:00,purchase,21400424,2.053013561579406e+18,electronics.clocks,,159.59,550324635,d49f4d87-0c43-4a48-b65f-ef0dbacdd8ae,$100-200
2019-10-23 12:44:28+00:00,purchase,30100097,2.0530135561100332e+18,unknown,hyundai,22.65,529445017,5271f8b3-5ae2-4cbe-a027-95b212840f6c,<$50
2019-10-23 12:45:06+00:00,purchase,1004870,2.0530135556318828e+18,electronics.smartphone,samsung,283.23,525921810,298cc510-f48b-42fa-b90a-b0bb314fc526,$200-500
2019-10-23 12:47:57+00:00,purchase,1005163,2.0530135556318828e+18,electronics.smartphone,xiaomi,291.11,549267062,13843af9-2378-4a3b-a3b2-48623c9650df,$200-500
2019-10-23 12:57:38+00:00,purchase,30200002,2.0530135544490888e+18,unknown,,167.29,553057327,504b16ea-b620-418e-abee-7a10009cbe8c,$100-200
2019-10-23 13:01:13+00:00,purchase,1002524,2.0530135556318828e+18,electronics.smartphone,apple,531.67,518681935,cdaacffd-8475-4976-875c-7a86d446bb64,$500-1000
2019-10-23 13:26:27+00:00,purchase,28720426,2.0530135656394929e+18,apparel.shoes,baden,51.22,512880246,9fcd8e43-aa67-4002-9f5e-66f9761b44e1,$50-100
2019-10-23 13:35:40+00:00,purchase,2601779,2.0530135639701596e+18,unknown,artel,174.78,518743244,274d0ac4-e460-47fc-a323-6bb2d1f422d3,$100-200
2019-10-23 13:37:51+00:00,purchase,3700837,2.0530135659834253e+18,appliances.environment.vacuum,arnica,225.99,525013372,4dff1ca6-74ff-4a91-ba65-05a93a67c049,$200-500
2019-10-23 13:40:02+00:00,purchase,3600163,2.053013563810776e+18,appliances.kitchen.washer,indesit,177.3,559478725,3bde829b-7fea-4582-ba92-4d2507334d2a,$100-200
2019-10-23 13:51:37+00:00,purchase,1004856,2.0530135556318828e+18,electronics.smartphone,samsung,131.51,521879697,fbb90426-d2eb-44e7-85ed-a70fd6fd12c5,$100-200
2019-10-23 13:54:51+00:00,purchase,3601524,2.053013563810776e+18,appliances.kitchen.washer,samsung,398.95,517987958,377bd949-403b-47f2-bec8-620649a819f2,$200-500
2019-10-23 13:55:13+00:00,purchase,21407710,2.053013561579406e+18,electronics.clocks,casio,18.02,516013617,e2c98211-75ca-41de-bd43-ebd75fc721ef,<$50
2019-10-23 14:01:42+00:00,purchase,7004056,2.0530135603462807e+18,kids.carriage,babyzen,630.65,558659366,ea2248f0-cb53-40f0-93e0-c774edeceaa2,$500-1000
2019-10-23 14:13:06+00:00,purchase,1004767,2.0530135556318828e+18,electronics.smartphone,samsung,246.52,519271227,ac36e56e-43f7-475d-878f-d53954c02e09,$200-500
2019-10-23 14:18:25+00:00,purchase,1004856,2.0530135556318828e+18,electronics.smartphone,samsung,131.51,542827690,7084fe6b-98da-45f5-bef0-a06c78504eb5,$100-200
2019-10-23 14:20:22+00:00,purchase,1004856,2.0530135556318828e+18,electronics.smartphone,samsung,131.51,542827690,7084fe6b-98da-45f5-bef0-a06c78504eb5,$100-200
2019-10-23 14:36:38+00:00,purchase,1005008,2.0530135556318828e+18,electronics.smartphone,xiaomi,95.73,563282880,51eabc0f-6493-4b0c-ae0c-71a3cb3b82e2,$50-100
2019-10-23 14:48:19+00:00,purchase,1004833,2.0530135556318828e+18,electronics.smartphone,samsung,170.79,529526759,625272c5-41a3-458a-863a-445e69fc92ec,$100-200
2019-10-23 14:53:46+00:00,purchase,1004870,2.0530135556318828e+18,electronics.smartphone,samsung,283.23,525921810,39b1b3e5-fbac-40f1-9c20-ccd333cd45b8,$200-500
2019-10-23 15:15:56+00:00,purchase,1005160,2.0530135556318828e+18,electronics.smartphone,xiaomi,222.08,537166853,af4bab1b-ad40-4418-bc63-3b8672276b26,$200-500
2019-10-23 15:58:22+00:00,purchase,3700677,2.0530135659834253e+18,appliances.environment.vacuum,tefal,128.68,548512853,f465eec9-198a-4877-8d9b-f8bea8f07b77,$100-200
2019-10-23 16:11:30+00:00,purchase,5100816,2.053013553375347e+18,unknown,xiaomi,27.61,521758960,7c18138a-291b-467a-916d-42ffa99eea97,<$50
2019-10-23 16:13:55+00:00,purchase,3601485,2.053013563810776e+18,appliances.kitchen.washer,lg,308.63,518901053,78b9e4a8-3a39-49ad-aa9f-c4b600644ef7,$200-500
2019-10-23 16:14:54+00:00,purchase,1004836,2.0530135556318828e+18,electronics.smartphone,samsung,224.07,563394894,383e8e62-c5ed-49a9-abcc-8126e1caa5a0,$200-500
2019-10-23 16:15:17+00:00,purchase,1005113,2.0530135556318828e+18,electronics.smartphone,apple,1091.1,545218355,4afbb8a3-3007-4597-9fc9-51acde3568e7,>$1000
2019-10-23 16:19:24+00:00,purchase,22700129,2.0530135561687537e+18,unknown,stels,68.73,523218666,a8d57f2c-a704-4d43-94dd-7892e99b70a9,$50-100
2019-10-23 16:20:32+00:00,purchase,22700129,2.0530135561687537e+18,unknown,stels,68.73,523218666,a8d57f2c-a704-4d43-94dd-7892e99b70a9,$50-100
2019-10-23 16:26:45+00:00,purchase,1004566,2.0530135556318828e+18,electronics.smartphone,huawei,165.77,545567536,e011331b-2e61-4b0b-91fd-d05e18bd1379,$100-200
2019-10-23 16:27:07+00:00,purchase,1004833,2.0530135556318828e+18,electronics.smartphone,samsung,170.79,533604671,17b4b31f-0491-45b9-b5c4-6bc4c3e1f8b0,$100-200
2019-10-23 16:32:46+00:00,purchase,3601524,2.053013563810776e+18,appliances.kitchen.washer,samsung,398.95,517987958,975ae1a6-372a-40a4-b6db-b89ad6751e15,$200-500
2019-10-23 16:48:55+00:00,purchase,1003800,2.0530135556318828e+18,electronics.smartphone,apple,771.91,556940853,c16bcdc0-bb97-462c-a37d-30d430637a43,$500-1000
2019-10-23 17:19:05+00:00,purchase,3601358,2.053013563810776e+18,appliances.kitchen.washer,,48.65,547483914,c36b4edb-91c0-43af-9169-9d41c08417fd,<$50
2019-10-23 17:25:17+00:00,purchase,1480494,2.0530135610928668e+18,computers.desktop,acer,898.09,563414316,2a71551b-3d18-4e19-a691-40032d75dbfe,$500-1000
2019-10-23 17:50:25+00:00,purchase,3601195,2.053013563810776e+18,appliances.kitchen.washer,beko,238.28,541562909,78782da7-2dfd-4fcb-9629-9d73316ef927,$200-500
2019-10-23 18:10:08+00:00,purchase,1005115,2.0530135556318828e+18,electronics.smartphone,apple,992.05,561337725,93bf2a68-18b5-41da-bfcd-49a25c26f4a7,$500-1000
2019-10-23 18:12:51+00:00,purchase,2701683,2.053013563911439e+18,appliances.kitchen.refrigerators,beko,228.77,520727859,4fd5a635-12af-458c-ac9c-6dc0c3c76531,$200-500
2019-10-23 18:42:18+00:00,purchase,4201169,2.0530135523519368e+18,appliances.environment.air_conditioner,samsung,591.78,512879972,27cb4a72-f378-47e2-b254-76037bb9c67c,$500-1000
2019-10-23 18:53:11+00:00,purchase,4804600,2.053013554658804e+18,electronics.audio.headphone,sony,38.59,512657316,637d773c-cfc3-46c5-890a-2f613e6bca4c,<$50
2019-10-23 19:48:11+00:00,purchase,7004492,2.0530135603462807e+18,kids.carriage,belecoo,102.18,516404938,750ecc35-a17d-4c4a-b1a6-42937c6a0d20,$100-200
2019-10-24 02:11:52+00:00,purchase,26400788,2.0530135636513925e+18,unknown,,192.03,519074014,ab637e81-0aaa-4034-8c33-04195659efb1,$100-200
2019-10-24 02:28:24+00:00,purchase,11700213,2.053013554591695e+18,electronics.audio.acoustic,yamaha,193.52,519229425,2abcdd7a-effe-412e-be1f-4257b05515f1,$100-200
2019-10-24 02:43:35+00:00,purchase,11700318,2.053013554591695e+18,electronics.audio.acoustic,pioneer,223.94,519229425,510bf93a-017a-4789-a531-44b1216bd763,$200-500
2019-10-24 03:24:15+00:00,purchase,1004249,2.0530135556318828e+18,electronics.smartphone,apple,732.09,515748907,a1646f82-5945-42fd-808b-de1fbd909288,$500-1000
2019-10-24 03:31:16+00:00,purchase,1004875,2.0530135556318828e+18,electronics.smartphone,samsung,363.3,560132689,ee096ed4-58c4-4b48-8b0f-18698a4ee60d,$200-500
2019-10-24 03:40:54+00:00,purchase,1004875,2.0530135556318828e+18,electronics.smartphone,samsung,363.3,560132689,4015b308-c312-4d3b-9d1d-617f6916b694,$200-500
2019-10-24 03:45:10+00:00,purchase,9300035,2.0530135545245865e+18,unknown,lg,140.0,512432519,36303371-4e3b-4928-b7e7-e6e28b0b4890,$100-200
2019-10-24 03:46:45+00:00,purchase,15100403,2.053013557024392e+18,unknown,lider,461.76,519208212,f10c3549-7f72-47d8-8597-8ad8741c1ed4,$200-500
2019-10-24 04:01:35+00:00,purchase,1201297,2.172371436436456e+18,electronics.tablet,apple,360.09,513179269,a54730f2-a3d1-4970-a078-bf07345c50c8,$200-500
2019-10-24 04:19:49+00:00,purchase,4804600,2.053013554658804e+18,electronics.audio.headphone,sony,38.59,512657316,bcf98651-30d4-4ff3-97c8-08822327b5aa,<$50
2019-10-24 04:24:22+00:00,purchase,22700193,2.0530135561687537e+18,unknown,stels,82.81,523218666,aee08c00-96f0-47c8-9153-b614dc1607da,$50-100
2019-10-24 04:33:51+00:00,purchase,24400438,2.053013563215185e+18,unknown,kirkland,51.35,557895598,98e9c84a-ccfb-43ea-85ee-eb47f3d7259e,$50-100
2019-10-24 04:48:55+00:00,purchase,3700748,2.0530135659834253e+18,appliances.environment.vacuum,samsung,99.74,529332083,bfb44a92-6156-4f8a-a5ef-6dc286264533,$50-100
2019-10-24 05:00:11+00:00,purchase,1200957,2.172371436436456e+18,electronics.tablet,samsung,110.66,515147482,cf6c64b4-6312-41a2-87d8-e7548f7fbcfd,$100-200
2019-10-24 05:05:08+00:00,purchase,3600231,2.053013563810776e+18,appliances.kitchen.washer,midea,101.15,548007785,3f8e25e0-6326-4289-861f-336a85823fc4,$100-200
2019-10-24 05:38:40+00:00,purchase,1003316,2.0530135556318828e+18,electronics.smartphone,apple,928.47,545769281,4f3d899f-d0e6-412f-9900-cbe1a1aac63f,$500-1000
2019-10-24 05:54:25+00:00,purchase,1004836,2.0530135556318828e+18,electronics.smartphone,samsung,224.07,530340101,361926fd-9799-4798-9474-daf26b933e35,$200-500
2019-10-24 06:00:53+00:00,purchase,1004957,2.0530135556318828e+18,electronics.smartphone,xiaomi,331.54,515742544,6afee195-06ee-41e3-9072-d559bfd53b23,$200-500
2019-10-24 06:04:18+00:00,purchase,1004856,2.0530135556318828e+18,electronics.smartphone,samsung,131.51,519543524,819b3c01-cf99-4ba0-9ca1-e1c112f2a3dc,$100-200
2019-10-24 06:06:17+00:00,purchase,1004833,2.0530135556318828e+18,electronics.smartphone,samsung,170.79,519543524,819b3c01-cf99-4ba0-9ca1-e1c112f2a3dc,$100-200
2019-10-24 06:08:23+00:00,purchase,14300068,2.0530135576032056e+18,electronics.audio.music_tools.piano,yamaha,236.53,535740940,ab10d86c-b33e-454d-969e-c3bc2235e34b,$200-500
2019-10-24 06:12:18+00:00,purchase,1004767,2.0530135556318828e+18,electronics.smartphone,samsung,246.52,513432558,f891e636-3140-47ca-a5f3-e5e95c79960e,$200-500
2019-10-24 06:12:39+00:00,purchase,19100295,2.053013556227474e+18,construction.tools.saw,dewalt,435.13,563564942,0f91368b-19fe-4b7a-9d11-58a556d06c6e,$200-500
2019-10-24 06:18:14+00:00,purchase,1480770,2.0530135610928668e+18,computers.desktop,lenovo,604.65,513073278,e3879596-964c-4bf6-b0e2-a6136893d9ff,$500-1000
2019-10-24 06:22:10+00:00,purchase,5100816,2.053013553375347e+18,unknown,xiaomi,27.61,547577735,38c4494a-28b3-49a1-8bae-bff8f23ab37f,<$50
2019-10-24 06:29:33+00:00,purchase,4804295,2.053013554658804e+18,electronics.audio.headphone,xiaomi,22.91,562959870,05a69628-c674-4b5b-b840-7234a2ec83cb,<$50
2019-10-24 06:55:32+00:00,purchase,1004766,2.0530135556318828e+18,electronics.smartphone,samsung,245.21,527035204,cde4c713-ff7a-4bb3-85f1-3049c1c950fc,$200-500
2019-10-24 06:59:34+00:00,purchase,1004875,2.0530135556318828e+18,electronics.smartphone,samsung,363.3,562001365,68794c60-c177-76d5-ae50-30222e458f69,$200-500
2019-10-24 07:00:06+00:00,purchase,21408343,2.053013561579406e+18,electronics.clocks,romanson,121.5,512502496,0dd2c850-f2c3-4e4f-a3b1-94216000ae49,$100-200
2019-10-24 07:06:49+00:00,purchase,15700078,2.0530135597339123e+18,unknown,brw,274.65,517929158,00c83454-c748-4cf8-9394-05a468e58052,$200-500
2019-10-24 07:10:00+00:00,purchase,18300370,2.053013558945383e+18,accessories.bag,xiaomi,35.78,530870434,fd096107-ed6e-4a3d-ac77-b55da89ecd91,<$50
2019-10-24 07:14:14+00:00,purchase,13800007,2.0530135574186565e+18,furniture.bathroom.toilet,rosa,101.87,515619901,1f0e3e9a-119f-4454-b112-8db825f4865c,$100-200
2019-10-24 07:33:43+00:00,purchase,4804600,2.053013554658804e+18,electronics.audio.headphone,sony,38.59,512657316,3cb91f5e-91a5-464e-a349-2977f92203f4,<$50
2019-10-24 07:36:05+00:00,purchase,1004749,2.0530135556318828e+18,electronics.smartphone,samsung,195.55,563026431,6d10f3d1-39a5-46b1-a19a-e47b07be1223,$100-200
2019-10-24 07:50:00+00:00,purchase,1005165,2.0530135556318828e+18,electronics.smartphone,xiaomi,312.35,541846799,4e39534a-6bb4-4091-8ca9-dde9056f9244,$200-500
2019-10-24 08:03:10+00:00,purchase,48500001,2.1169075079547456e+18,unknown,,74.65,514138790,5787f467-0677-465b-a43d-c4863c674c4a,$50-100
2019-10-24 08:04:03+00:00,purchase,7800028,2.0530135565210752e+18,unknown,,25.46,514806404,f2e673e2-8ae4-4f9b-b564-f1970eee7c79,<$50
2019-10-24 08:05:24+00:00,purchase,2701882,2.053013563911439e+18,appliances.kitchen.refrigerators,beko,243.35,563596084,6c839b93-eca0-48a1-8722-84dcc294dc9c,$200-500
2019-10-24 08:07:01+00:00,purchase,51000016,2.1349050447665567e+18,appliances.environment.vacuum,,90.09,514138790,5787f467-0677-465b-a43d-c4863c674c4a,$50-100
2019-10-24 08:11:17+00:00,purchase,28000101,2.05301356348362e+18,unknown,,59.98,514806404,f2e673e2-8ae4-4f9b-b564-f1970eee7c79,$50-100
2019-10-24 08:15:32+00:00,purchase,5100816,2.053013553375347e+18,unknown,xiaomi,27.61,515114199,1e6f1e3c-967f-4547-9665-c6c3959fe902,<$50
2019-10-24 08:40:36+00:00,purchase,1004856,2.0530135556318828e+18,electronics.smartphone,samsung,131.51,554655560,2610e4af-aa7c-40f4-a6a7-0d38db30784e,$100-200
2019-10-24 08:44:54+00:00,purchase,15100220,2.053013557024392e+18,unknown,,882.88,532444282,45a0a9e9-524c-4c0b-a85b-c0775419c75a,$500-1000
2019-10-24 08:50:12+00:00,purchase,15100367,2.053013557024392e+18,unknown,,499.11,532444282,45a0a9e9-524c-4c0b-a85b-c0775419c75a,$200-500
2019-10-24 08:51:38+00:00,purchase,4804056,2.053013554658804e+18,electronics.audio.headphone,apple,159.91,515458103,65a90cf6-09c8-4025-ade9-2616d3b0f7d9,$100-200
2019-10-24 08:52:40+00:00,purchase,5100833,2.053013553375347e+18,unknown,xiaomi,46.0,514919415,8513e41f-a801-42cb-8020-8b8ab220a24c,<$50
2019-10-24 09:06:17+00:00,purchase,22700193,2.0530135561687537e+18,unknown,stels,82.81,523218666,4adbf928-461c-451a-a92c-6ad5bb903987,$50-100
2019-10-24 09:32:46+00:00,purchase,5100572,2.0530135533417925e+18,electronics.clocks,apple,431.52,517966070,c0532354-9142-4610-bd7a-722d0e44d466,$200-500
2019-10-24 09:41:12+00:00,purchase,1005105,2.0530135556318828e+18,electronics.smartphone,apple,1397.09,519511293,702ece53-fefa-451e-a798-65b257238983,>$1000
2019-10-24 09:58:51+00:00,purchase,4803981,2.053013554658804e+18,electronics.audio.headphone,huawei,38.97,563638237,6c0f0d51-407e-46c4-9947-59aa7534de23,<$50
2019-10-24 10:24:34+00:00,purchase,3601347,2.053013563810776e+18,appliances.kitchen.washer,artel,137.09,514166453,96ee45d8-758e-4c3c-af79-b8e3eeaca958,$100-200
2019-10-24 10:44:24+00:00,purchase,5100816,2.053013553375347e+18,unknown,xiaomi,27.61,522482923,46ab8921-5f32-4175-b3e1-1769af65990a,<$50
2019-10-24 10:48:51+00:00,purchase,1004767,2.0530135556318828e+18,electronics.smartphone,samsung,246.52,544045212,ba056305-12ac-4d87-ab83-c310085e28c3,$200-500
2019-10-24 10:53:36+00:00,purchase,1004838,2.0530135556318828e+18,electronics.smartphone,oppo,179.9,551918243,5d8c4874-7c53-48b1-bd4a-7ce5942c884a,$100-200
2019-10-24 10:54:25+00:00,purchase,1801995,2.0530135544155343e+18,electronics.video.tv,haier,193.03,553845980,7502f71a-8487-444a-a9a8-b28beb352adb,$100-200
2019-10-24 10:57:43+00:00,purchase,5100863,2.0530135533417925e+18,electronics.clocks,samsung,360.09,553057327,6945105e-7d13-4fed-a896-79af4722139f,$200-500
2019-10-24 10:59:45+00:00,purchase,26500144,2.053013563550729e+18,unknown,lucente,253.29,543026867,60773ed4-6ffa-4309-8e3f-167e1b82d16e,$200-500
2019-10-24 11:04:19+00:00,purchase,19200005,2.053013556202308e+18,construction.tools.saw,huter,92.13,523516613,801139ba-e804-4ccd-bcc3-194b5ff938fc,$50-100
2019-10-24 11:15:04+00:00,purchase,7300464,2.0530135528636416e+18,unknown,apacer,57.66,561295580,7dc8455a-6a8c-4f91-81b8-38bcbd4a4435,$50-100
2019-10-24 11:21:29+00:00,purchase,12716824,2.0530135535598963e+18,unknown,tigar,57.92,543026867,56b388dc-8df1-46a9-b64b-73de0dc3b8ab,$50-100
2019-10-24 11:27:22+00:00,purchase,3800548,2.0530135661763635e+18,appliances.iron,vitek,28.06,563657211,33ea36c0-279d-4bc2-9ee9-f675b0eb7e6e,<$50
2019-10-24 11:34:22+00:00,purchase,1005174,2.0530135556318828e+18,electronics.smartphone,samsung,643.23,551129854,9eb8b347-ee8e-43fe-a674-f050729c206f,$500-1000
2019-10-24 11:35:55+00:00,purchase,12300752,2.05301355631136e+18,construction.tools.drill,total,38.59,563671648,a319d2d1-9c0b-4608-bd24-0440311daecb,<$50
2019-10-24 11:36:47+00:00,purchase,1005174,2.0530135556318828e+18,electronics.smartphone,samsung,643.23,551129854,9eb8b347-ee8e-43fe-a674-f050729c206f,$500-1000
2019-10-24 11:52:11+00:00,purchase,1004767,2.0530135556318828e+18,electronics.smartphone,samsung,246.52,530472605,9384eeb4-1643-454c-b55b-bca3e568fe83,$200-500
2019-10-24 12:03:33+00:00,purchase,4000159,2.053013566142809e+18,construction.tools.generator,tefal,257.33,513330380,15cebd9d-a3fb-4e60-b628-25b394c654b0,$200-500
2019-10-24 12:18:17+00:00,purchase,11700003,2.053013554591695e+18,electronics.audio.acoustic,sony,128.45,519229425,0cc5b068-9ada-4cd8-9db5-ca25358061f9,$100-200
2019-10-24 12:36:04+00:00,purchase,1004741,2.0530135556318828e+18,electronics.smartphone,xiaomi,189.97,518886962,fa1a4fb9-9c60-418a-a217-d16ff3287e00,$100-200
2019-10-24 13:02:08+00:00,purchase,1004870,2.0530135556318828e+18,electronics.smartphone,samsung,283.23,545696820,ef463048-7cbe-4731-a753-bb68011a3513,$200-500
2019-10-24 13:04:46+00:00,purchase,4804056,2.053013554658804e+18,electronics.audio.headphone,apple,159.91,512803922,ee155405-fc2a-45a8-a3aa-59a54d125382,$100-200
2019-10-24 13:04:53+00:00,purchase,1004870,2.0530135556318828e+18,electronics.smartphone,samsung,283.23,545696820,ef463048-7cbe-4731-a753-bb68011a3513,$200-500
2019-10-24 13:07:43+00:00,purchase,1004870,2.0530135556318828e+18,electronics.smartphone,samsung,283.23,545696820,ef463048-7cbe-4731-a753-bb68011a3513,$200-500
2019-10-24 13:08:31+00:00,purchase,1005100,2.0530135556318828e+18,electronics.smartphone,samsung,141.32,563545283,fd1dd804-2173-491c-8755-ca7ee5ef6e7a,$100-200
2019-10-24 13:09:59+00:00,purchase,1004870,2.0530135556318828e+18,electronics.smartphone,samsung,283.23,545696820,ef463048-7cbe-4731-a753-bb68011a3513,$200-500
2019-10-24 13:13:36+00:00,purchase,1005252,2.0530135556318828e+18,electronics.smartphone,oppo,308.61,549045798,cfaeda6d-2715-4b65-ad72-995502484158,$200-500
2019-10-24 13:58:52+00:00,purchase,3601406,2.053013563810776e+18,appliances.kitchen.washer,beko,214.91,520245487,edf48e22-fd93-4a0f-bc89-ad96463b3470,$200-500
2019-10-24 13:59:35+00:00,purchase,1801882,2.0530135544155343e+18,electronics.video.tv,samsung,423.43,563715690,7a0566e4-860e-471a-8782-c5362aaf646e,$200-500
2019-10-24 14:06:21+00:00,purchase,2601860,2.0530135639701596e+18,unknown,artel,123.61,519226248,f63af5c9-b2a6-4f3c-bb03-c71514cb37ed,$100-200
2019-10-24 14:11:27+00:00,purchase,28720303,2.0530135650690675e+18,apparel.shoes.keds,reebok,84.69,512464805,fe64c8e3-b571-4d6b-b319-380e6a81c4f7,$50-100
2019-10-24 14:18:31+00:00,purchase,1004870,2.0530135556318828e+18,electronics.smartphone,samsung,283.23,545696820,ef463048-7cbe-4731-a753-bb68011a3513,$200-500
2019-10-24 14:20:59+00:00,purchase,4000169,2.053013566142809e+18,construction.tools.generator,tefal,90.07,515147482,a1ea322c-c8a5-47cc-b92e-6670bcf14876,$50-100
2019-10-24 14:36:16+00:00,purchase,26404629,2.0530135636513925e+18,unknown,,59.2,526026724,d2f52b61-11f0-41c4-a510-f692768d6d64,$50-100
2019-10-24 14:45:39+00:00,purchase,1004856,2.0530135556318828e+18,electronics.smartphone,samsung,131.51,525921810,060d2689-41bc-4480-b9d1-5be343197c9e,$100-200
